MAC Address,Vendor/Name,Ping Count,Last RSSI,First Seen,Last Seen,Duration Visible (s)
75:61:97:1D:2E:A1,Apple,1,-76,05:44:41,05:44:41,0.00
44:3D:4F:78:5F:44,Apple,1,-95,05:44:41,05:44:41,0.00
3D:7D:27:A1:92:2F,Microsoft,1,-76,05:44:41,05:44:41,0.00
64:A8:D4:59:4A:FE,Apple,1,-87,05:44:41,05:44:41,0.00
6F:F1:0D:88:E5:29,Apple,1,-79,05:44:41,05:44:41,0.00
D3:5D:23:21:7E:B4,Apple,1,-84,05:44:41,05:44:41,0.00
C2:D6:9E:3E:18:C1,Apple,1,-81,05:44:41,05:44:41,0.00
C0:1B:B8:D9:6C:51,Apple,1,-82,05:44:42,05:44:42,0.00
7C:39:3E:EF:C2:2B,Apple,1,-89,05:44:42,05:44:42,0.00
ED:54:21:A0:2E:2D,Apple,1,-84,05:44:42,05:44:42,0.00
F0:70:4F:43:9A:37,Samsung,1,-87,05:44:42,05:44:42,0.00
60:00:1F:4B:63:00,Apple,1,-85,05:44:42,05:44:42,0.00
04:CD:15:6F:DB:BD,ID: 17221,1,-89,05:44:42,05:44:42,0.00
75:94:0F:36:94:D8,Apple,1,-93,05:44:42,05:44:42,0.00
C2:66:2F:DF:51:E5,Apple,1,-87,05:44:42,05:44:42,0.00
7C:7B:5D:83:8D:AF,Apple,1,-75,05:44:42,05:44:42,0.00
