MAC Address,Vendor/Name,Ping Count,Last RSSI,First Seen,Last Seen,Duration Visible (s)
DB:A7:40:84:4E:FA,Apple,1,-57,05:48:59,05:48:59,0.00
5A:8C:4E:52:8A:6F,Apple,2,-81,05:48:59,05:49:04,5.19
75:43:B2:60:45:BB,Apple,38,-50,05:48:59,05:49:27,28.68
5C:DC:65:82:B2:CA,Apple,7,-85,05:48:59,05:49:07,8.81
51:88:A1:40:79:43,Apple,30,-68,05:48:59,05:49:26,27.80
5E:E3:D2:0C:C4:8B,Apple,11,-69,05:48:59,05:49:11,12.71
EB:18:4A:2A:43:A4,Apple,6,-70,05:48:59,05:49:26,27.57
D5:32:7B:2F:2B:8B,Apple,7,-37,05:48:59,05:49:27,27.83
FC:39:68:E7:4C:50,Apple,3,-75,05:48:59,05:49:05,6.01
60:74:8A:37:60:DE,Apple,36,-70,05:48:59,05:49:27,28.60
D3:82:99:5B:51:2A,Apple,7,-75,05:48:59,05:49:27,28.05
76:62:DD:23:46:A0,Apple,4,-73,05:48:59,05:49:27,28.08
D1:30:A4:A4:0C:D0,Apple,3,-83,05:48:59,05:49:20,21.04
64:C8:33:1D:91:11,Apple,3,-67,05:48:59,05:49:05,6.06
5C:A5:57:AA:EA:7E,Apple,10,-79,05:48:59,05:49:26,27.30
F7:9B:92:F9:13:DD,Apple,2,-64,05:48:59,05:49:01,1.99
F6:EE:28:1E:75:95,ID: 0,30,-83,05:48:59,05:49:27,27.77
4B:F0:3B:B5:30:72,Apple,39,-63,05:48:59,05:49:26,27.27
16:FD:D8:2B:5E:2E,Microsoft,14,-89,05:48:59,05:49:25,26.27
7A:16:71:D1:C6:44,Apple,2,-86,05:48:59,05:49:00,0.55
67:03:0E:32:D2:DA,Apple,8,-80,05:48:59,05:49:07,7.47
45:F7:20:A9:FC:BD,Unknown,9,-71,05:48:59,05:49:13,13.53
FD:83:0A:52:E0:B5,Apple,2,-67,05:48:59,05:49:01,2.04
61:A1:E3:E3:B0:AD,Apple,33,-75,05:48:59,05:49:27,28.11
53:D0:B6:14:B3:FC,Apple,1,-74,05:48:59,05:48:59,0.00
E8:46:9E:9D:A3:A0,Apple,2,-86,05:48:59,05:49:05,6.02
77:B2:09:A9:00:DB,Apple,5,-74,05:48:59,05:49:08,8.22
D7:76:46:F9:3D:09,DW8C85,10,-82,05:48:59,05:49:27,27.68
6A:6D:18:95:D9:B1,Apple,6,-65,05:48:59,05:49:04,4.68
43:01:2B:00:76:93,Unknown,4,-74,05:49:00,05:49:20,20.59
2A:FB:D1:51:16:E3,Microsoft,41,-82,05:49:00,05:49:27,27.92
E1:A1:AB:25:18:8E,Sonos,7,-70,05:49:00,05:49:18,18.79
F7:A8:25:14:C3:50,Apple,5,-47,05:49:00,05:49:20,20.06
50:C4:D6:D3:17:3D,Apple,10,-69,05:49:00,05:49:04,4.42
78:06:CD:2D:7A:DF,Apple,7,-79,05:49:00,05:49:08,8.23
D4:6A:4C:A6:43:60,Apple,3,-79,05:49:00,05:49:08,8.02
74:63:81:8A:12:19,Apple,9,-70,05:49:00,05:49:20,19.81
D4:57:8E:2D:C9:FA,Apple,1,-77,05:49:00,05:49:00,0.00
FE:58:8D:A4:19:18,Apple,4,-82,05:49:00,05:49:22,22.02
5B:59:23:91:5D:CB,Apple,21,-79,05:49:00,05:49:24,24.49
CE:F5:B8:1B:6A:E5,Apple,1,-81,05:49:00,05:49:00,0.00
D2:EA:07:52:0F:EE,Apple,2,-85,05:49:00,05:49:24,24.09
1E:E7:9D:7B:16:81,Microsoft,4,-90,05:49:00,05:49:12,11.84
4D:48:FE:5C:66:46,Apple,7,-76,05:49:00,05:49:23,23.42
12:91:D4:A3:33:73,Microsoft,6,-72,05:49:00,05:49:27,26.86
FD:DC:2F:04:B9:B3,Apple,9,-50,05:49:00,05:49:26,26.02
71:FE:1D:F1:2D:9C,Apple,12,-88,05:49:00,05:49:22,22.03
F9:53:D7:93:2B:C5,Apple,1,-71,05:49:00,05:49:00,0.00
77:26:85:4F:16:51,Apple,5,-85,05:49:00,05:49:07,6.38
CE:0A:B4:42:6B:DA,Apple,2,-72,05:49:00,05:49:04,4.01
E3:F8:B9:26:4C:46,Apple,5,-63,05:49:00,05:49:24,24.07
EC:EF:87:60:16:7D,Apple,4,-80,05:49:00,05:49:22,22.05
F5:C3:BE:88:8C:A0,Apple,2,-68,05:49:00,05:49:04,4.01
40:00:00:56:A1:F0,Unknown,10,-87,05:49:00,05:49:23,22.37
E1:A1:7D:EA:B2:97,Sonos,24,-69,05:49:00,05:49:26,26.14
D2:06:F2:C0:61:EF,Apple,3,-69,05:49:00,05:49:26,25.57
F4:3F:7E:6D:EF:4D,Apple,1,-62,05:49:00,05:49:00,0.00
F2:10:67:37:D6:75,Apple,7,-47,05:49:00,05:49:26,26.07
C8:00:19:1A:EA:BF,Apple,1,-71,05:49:01,05:49:01,0.00
D8:44:16:40:74:1B,ID: 257,17,-83,05:49:01,05:49:27,26.92
F1:27:FB:EE:C6:26,ID: 0,29,-75,05:49:01,05:49:26,24.99
6F:57:43:20:B6:79,Apple,1,-73,05:49:01,05:49:01,0.00
55:99:75:68:02:19,Apple,10,-82,05:49:01,05:49:25,24.77
D0:76:02:DE:C8:0C,BlackVue970XP-EDF0AC,4,-84,05:49:01,05:49:08,7.26
C0:56:97:D2:C5:5F,Apple,3,-63,05:49:01,05:49:15,14.06
52:D8:A6:3B:D4:ED,Apple,3,-67,05:49:01,05:49:27,26.16
42:65:49:7E:3A:FC,Apple,6,-71,05:49:01,05:49:04,2.76
72:26:14:5F:1F:E6,Unknown,1,-87,05:49:01,05:49:01,0.00
4B:5F:72:18:84:95,Unknown,7,-72,05:49:01,05:49:06,5.00
DD:4C:6A:00:DF:E6,Apple,1,-77,05:49:01,05:49:01,0.00
5E:B3:D7:4F:DF:2B,Apple,27,-75,05:49:01,05:49:16,14.51
6B:1D:46:B3:50:9D,Apple,13,-83,05:49:01,05:49:22,20.57
28:60:3D:2C:7F:14,Apple,12,-73,05:49:02,05:49:27,24.99
70:FC:2A:E6:EB:04,Apple,4,-81,05:49:02,05:49:10,8.57
47:A9:1C:45:2A:E3,Apple,11,-75,05:49:02,05:49:25,22.82
4C:11:BD:4F:C8:80,Apple,5,-73,05:49:02,05:49:12,10.50
78:AC:30:49:50:94,Apple,3,-74,05:49:02,05:49:25,23.60
62:B1:1A:3D:AF:34,Apple,15,-85,05:49:02,05:49:18,15.67
55:B1:18:1B:37:DC,Apple,16,-67,05:49:02,05:49:20,17.67
69:76:B6:50:98:6E,Apple,8,-92,05:49:02,05:49:23,21.24
D3:3F:A2:07:DD:1A,Apple,1,-83,05:49:02,05:49:02,0.00
2B:18:46:D5:68:90,Microsoft,13,-84,05:49:02,05:49:27,24.79
1E:FF:DA:E8:E8:A3,Unknown,5,-81,05:49:02,05:49:08,5.73
55:CF:2B:05:39:89,Apple,12,-71,05:49:02,05:49:22,20.09
E8:E0:28:DA:7F:28,Apple,4,-79,05:49:02,05:49:12,10.03
C3:5B:E1:B6:5A:D4,Apple,6,-73,05:49:02,05:49:26,23.65
6A:9E:0E:72:97:D9,Apple,1,-71,05:49:03,05:49:03,0.00
E6:A2:3A:41:26:E0,T45S,1,-61,05:49:03,05:49:03,0.00
D7:07:60:4C:56:A4,Apple,2,-72,05:49:03,05:49:13,10.02
EE:D2:77:6A:B0:2B,Apple,11,-50,05:49:03,05:49:27,24.06
4C:3B:75:26:89:10,Apple,2,-86,05:49:03,05:49:04,0.57
67:9A:F9:D9:FA:6D,Apple,3,-80,05:49:03,05:49:10,6.88
7A:7A:C9:1B:5C:4D,Apple,3,-84,05:49:03,05:49:05,1.65
D5:20:C5:81:E3:E9,Apple,1,-72,05:49:03,05:49:03,0.00
7F:3E:73:D3:ED:FB,Apple,1,-82,05:49:03,05:49:03,0.00
F3:33:35:FB:19:CE,Sonos,6,-70,05:49:04,05:49:21,17.67
FE:AB:F1:C9:2D:33,ID: 135,11,-73,05:49:04,05:49:27,23.56
1E:CA:23:A9:3C:C3,Microsoft,4,-90,05:49:04,05:49:26,22.07
41:CE:BD:58:29:B5,Apple,19,-57,05:49:04,05:49:26,22.32
D5:94:7C:D1:A8:F9,Apple,1,-84,05:49:04,05:49:04,0.00
CB:63:74:28:1D:17,Apple,6,-60,05:49:04,05:49:26,22.06
59:E5:9D:9A:16:2B,ID: 18179,13,-85,05:49:04,05:49:25,21.33
6B:90:45:F9:A4:5A,Apple,3,-83,05:49:04,05:49:07,3.15
C0:C8:BD:91:21:DC,WSD4501 [21DC],3,-88,05:49:04,05:49:17,12.58
65:BF:B5:5F:B6:0E,Apple,10,-71,05:49:04,05:49:27,22.56
F6:A9:41:51:E9:33,Apple,1,-84,05:49:04,05:49:04,0.00
F8:5E:D3:0E:6D:CC,Unknown,1,-73,05:49:04,05:49:04,0.00
66:08:ED:EC:89:DE,Apple,18,-72,05:49:04,05:49:26,21.94
7A:3E:8A:8F:F2:FE,Apple,21,-69,05:49:04,05:49:26,21.67
11:46:D0:DD:42:94,Microsoft,9,-87,05:49:04,05:49:27,23.06
65:75:4D:FE:DE:90,Apple,2,-66,05:49:04,05:49:26,22.06
1F:A9:0A:49:8D:B0,Unknown,4,-84,05:49:05,05:49:22,17.49
CA:AF:0E:78:11:A4,Unknown,1,-70,05:49:05,05:49:05,0.00
E8:81:07:42:03:3F,Apple,7,-53,05:49:05,05:49:27,22.06
C9:34:89:D0:A1:16,WSD4501 [A116],3,-78,05:49:05,05:49:24,19.06
D9:11:56:07:8F:FE,Apple,1,-87,05:49:05,05:49:05,0.00
DA:1A:FC:1F:BE:F8,Apple,1,-85,05:49:05,05:49:05,0.00
00:1F:7B:5F:30:85,ID: 3831,1,-72,05:49:05,05:49:05,0.00
E3:56:5B:24:5E:17,Apple,1,-88,05:49:05,05:49:05,0.00
6D:45:13:BC:D3:B0,Apple,3,-91,05:49:05,05:49:13,7.73
C4:9D:5C:4B:B8:43,Apple,3,-69,05:49:05,05:49:15,10.03
BE:67:00:81:01:AC,ELK-BLEDOM0C,2,-81,05:49:06,05:49:08,2.69
FE:0C:36:5F:35:FA,Apple,2,-83,05:49:06,05:49:18,12.02
C1:42:87:A5:70:82,WSD4501 [7082],7,-87,05:49:06,05:49:23,16.99
DA:1A:B2:B8:74:46,WSD4501 [7446],1,-88,05:49:06,05:49:06,0.00
21:0F:2B:3B:21:F0,Microsoft,1,-92,05:49:06,05:49:06,0.00
F7:CC:94:3A:A5:E1,Apple,2,-82,05:49:06,05:49:08,2.00
58:52:6D:44:BB:66,Apple,19,-76,05:49:06,05:49:26,20.31
E4:5F:DE:13:DF:B7,Apple,5,-70,05:49:06,05:49:26,19.33
48:53:F1:75:11:5F,Apple,1,-71,05:49:06,05:49:06,0.00
5F:1D:11:F1:CC:E2,JBL VIBE BEAM-LE,1,-85,05:49:07,05:49:07,0.00
32:9D:8C:6B:B9:97,Unknown,6,-84,05:49:07,05:49:22,14.89
51:23:1E:94:EA:EB,Apple,1,-85,05:49:07,05:49:07,0.00
44:CC:0A:F2:0C:D5,Apple,5,-58,05:49:07,05:49:21,14.04
CC:0B:7B:11:1B:28,Apple,3,-81,05:49:07,05:49:21,14.04
4B:E3:E7:48:FC:A5,Apple,4,-64,05:49:07,05:49:16,9.33
76:8B:F7:E0:B5:E7,Samsung,4,-74,05:49:07,05:49:13,5.79
4A:B3:B1:B0:5E:F0,Apple,7,-63,05:49:07,05:49:23,15.92
77:BB:A3:82:C5:B7,Unknown,6,-80,05:49:07,05:49:24,16.44
D6:8A:6C:6A:31:D5,Apple,2,-79,05:49:07,05:49:17,10.03
6F:EB:AC:DD:7B:2B,Apple,5,-88,05:49:07,05:49:25,17.58
58:DF:8E:A3:22:12,Apple,2,-81,05:49:07,05:49:09,1.33
60:B3:58:A0:B8:16,Apple,5,-89,05:49:07,05:49:26,18.17
FB:48:7B:04:33:99,Apple,3,-77,05:49:08,05:49:14,6.00
52:F5:27:93:B5:A5,Apple,1,-77,05:49:08,05:49:08,0.00
E6:FD:A9:E9:8F:6E,Apple,1,-84,05:49:08,05:49:08,0.00
72:A7:15:CB:23:C6,Apple,2,-78,05:49:08,05:49:09,0.84
DF:64:0F:40:5A:6D,Apple,1,-82,05:49:08,05:49:08,0.00
6B:17:C5:EA:89:6E,Apple,8,-87,05:49:08,05:49:27,18.77
F8:CD:F9:5A:C4:CE,Apple,1,-84,05:49:09,05:49:09,0.00
6B:BA:D2:90:69:7C,Apple,15,-80,05:49:09,05:49:27,18.43
D6:E5:15:B5:02:24,Apple,2,-79,05:49:09,05:49:21,12.02
57:B8:3A:DB:9C:FC,Apple,3,-69,05:49:09,05:49:16,6.90
7F:D6:19:29:8C:B3,Apple,2,-81,05:49:09,05:49:27,18.60
E9:A7:12:77:13:2E,Apple,2,-70,05:49:09,05:49:27,18.02
EC:D1:67:40:93:A4,Apple,2,-79,05:49:09,05:49:11,2.00
43:12:B2:BC:FB:F4,Apple,2,-82,05:49:09,05:49:09,0.19
40:47:C1:73:33:BC,Apple,1,-75,05:49:10,05:49:10,0.00
66:A0:4E:0A:EB:68,Apple,1,-78,05:49:10,05:49:10,0.00
74:91:03:D4:FC:DC,Apple,1,-85,05:49:10,05:49:10,0.00
6F:8B:47:90:76:30,Apple,6,-84,05:49:10,05:49:22,12.12
7F:59:E5:5D:70:B2,Apple,1,-83,05:49:10,05:49:10,0.00
CE:5E:FC:FB:3C:40,Apple,3,-77,05:49:11,05:49:25,14.04
D0:87:F1:70:84:B5,Apple,2,-71,05:49:11,05:49:21,10.02
DE:39:D4:38:82:90,Unknown,1,-72,05:49:11,05:49:11,0.00
3C:79:FA:B4:21:22,Unknown,1,-84,05:49:11,05:49:11,0.00
C6:FC:BB:42:6B:FD,P2227067,2,-86,05:49:11,05:49:13,2.11
DF:24:5E:92:09:4A,Apple,1,-83,05:49:11,05:49:11,0.00
58:DC:1C:07:23:4E,Apple,2,-88,05:49:12,05:49:13,1.10
E1:A1:91:39:86:A8,Sonos,3,-75,05:49:12,05:49:26,14.33
43:79:50:07:69:39,Apple,7,-76,05:49:12,05:49:22,10.41
F0:14:8C:5C:DF:BD,WSD4501 [DFBD],1,-85,05:49:12,05:49:12,0.00
44:BE:AA:DF:2F:E5,Apple,5,-83,05:49:12,05:49:23,10.26
09:E5:E5:41:18:3B,Microsoft,2,-84,05:49:12,05:49:16,3.17
10:8E:1A:5F:EF:60,Microsoft,7,-87,05:49:13,05:49:27,14.74
D8:61:80:AB:3F:64,WSD4501 [3F64],1,-99,05:49:13,05:49:13,0.00
68:27:37:A0:6C:1E,Samsung,3,-88,05:49:13,05:49:20,6.90
5E:7F:B3:97:B3:4E,Apple,3,-84,05:49:13,05:49:21,8.45
F2:C5:75:C6:58:FF,Apple,1,-81,05:49:13,05:49:13,0.00
70:10:3D:21:03:ED,Apple,5,-81,05:49:14,05:49:27,13.48
F1:8A:16:8C:CA:1E,Apple,3,-80,05:49:14,05:49:22,8.01
E0:EC:15:AA:B2:F0,Apple,1,-84,05:49:14,05:49:14,0.00
D8:CC:3E:B2:58:1D,Apple,1,-57,05:49:14,05:49:14,0.00
73:AB:79:D1:8B:EE,Apple,3,-83,05:49:14,05:49:27,12.93
41:0C:42:AB:84:CD,Apple,5,-79,05:49:14,05:49:23,8.69
41:ED:20:83:37:4E,Apple,8,-74,05:49:15,05:49:20,5.21
FA:8E:CA:E9:6E:EF,Apple,2,-80,05:49:15,05:49:28,12.04
4B:7F:23:28:F4:8A,Apple,1,-88,05:49:16,05:49:16,0.00
FD:A7:31:94:F7:71,Apple,3,-87,05:49:16,05:49:22,6.01
5C:F4:36:3B:AE:8A,Apple,1,-78,05:49:16,05:49:16,0.00
4C:65:C8:C0:F3:5B,Apple,2,-75,05:49:16,05:49:18,1.91
75:4A:DD:0D:4F:FE,Apple,1,-88,05:49:17,05:49:17,0.00
49:3F:08:7A:80:8B,Apple,3,-79,05:49:17,05:49:21,4.02
6D:93:CA:D5:98:E0,Apple,3,-72,05:49:17,05:49:27,10.08
BF:04:07:BF:54:9C,Unknown,1,-73,05:49:17,05:49:17,0.00
A4:9E:69:C1:51:6E,ID: 2795,2,-85,05:49:18,05:49:21,3.61
3D:F1:56:9A:91:F3,Microsoft,1,-74,05:49:18,05:49:18,0.00
7D:5E:BB:E6:03:DF,Apple,3,-73,05:49:18,05:49:26,7.74
DD:6C:DA:9D:48:BB,Apple,3,-86,05:49:19,05:49:23,4.00
E3:41:C8:F9:13:51,Apple,1,-79,05:49:19,05:49:19,0.00
64:4F:B4:98:2D:2A,Apple,4,-83,05:49:19,05:49:21,2.20
FD:BB:40:F1:A6:A2,Apple,1,-85,05:49:19,05:49:19,0.00
55:A8:57:F7:B4:EC,Apple,1,-89,05:49:19,05:49:19,0.00
1B:49:3A:7D:F6:B8,Microsoft,1,-78,05:49:19,05:49:19,0.00
53:4B:52:B0:08:02,Apple,1,-87,05:49:19,05:49:19,0.00
59:E2:B7:E0:ED:B9,Apple,2,-73,05:49:19,05:49:21,2.01
F0:0B:F5:9D:A5:89,Apple,1,-76,05:49:19,05:49:19,0.00
61:B5:33:31:8F:9F,Apple,10,-72,05:49:20,05:49:27,7.69
FA:ED:FB:A6:F9:D2,Apple,1,-92,05:49:20,05:49:20,0.00
78:31:D9:87:9C:F7,Apple,1,-78,05:49:20,05:49:20,0.00
7C:C9:8F:1A:93:D3,Apple,1,-91,05:49:20,05:49:20,0.00
53:4C:32:74:A3:E3,Apple,7,-79,05:49:20,05:49:27,6.61
F2:3C:91:D4:80:F2,Apple,1,-75,05:49:21,05:49:21,0.00
F2:81:F7:73:2F:FE,Apple,1,-69,05:49:21,05:49:21,0.00
E1:9E:36:68:41:4E,Apple,1,-72,05:49:21,05:49:21,0.00
6B:27:6F:69:B3:01,Apple,8,-81,05:49:21,05:49:25,3.30
74:2B:D9:F6:51:4E,Apple,2,-84,05:49:21,05:49:22,0.28
F5:CA:18:C9:D6:EE,Apple,1,-72,05:49:22,05:49:22,0.00
5D:06:0D:68:AD:C1,Apple,1,-86,05:49:22,05:49:22,0.00
6B:35:AD:0B:62:1D,Apple,4,-65,05:49:23,05:49:28,4.94
C1:85:0C:FA:98:AE,Apple,2,-80,05:49:23,05:49:25,2.01
E7:5E:4E:0B:B2:A5,Apple,2,-66,05:49:23,05:49:27,4.01
5E:1E:ED:66:17:85,Apple,2,-77,05:49:23,05:49:26,2.19
CB:0A:73:9B:E9:61,Apple,3,-62,05:49:23,05:49:27,4.01
FF:0B:2C:41:7C:E6,Apple,2,-84,05:49:23,05:49:27,4.01
CF:94:D5:62:40:1B,Apple,1,-76,05:49:24,05:49:24,0.00
04:AA:2B:12:43:BB,Microsoft,1,-93,05:49:24,05:49:24,0.00
5C:A5:2C:FD:13:3F,Apple,2,-84,05:49:24,05:49:26,1.36
73:A4:21:A6:8A:F2,Apple,2,-78,05:49:25,05:49:25,0.57
6C:B6:EA:97:0B:05,Apple,1,-74,05:49:25,05:49:25,0.00
FD:78:6A:3F:0E:06,Apple,1,-71,05:49:25,05:49:25,0.00
E9:DF:16:BB:C6:94,Apple,1,-50,05:49:25,05:49:25,0.00
0A:27:22:E0:50:CE,Unknown,1,-83,05:49:25,05:49:25,0.00
FF:F8:61:5A:0F:5E,Apple,1,-50,05:49:25,05:49:25,0.00
CC:4D:4A:67:9D:98,Apple,1,-85,05:49:25,05:49:25,0.00
3C:3B:F2:E9:38:F4,Microsoft,1,-74,05:49:26,05:49:26,0.00
2E:18:8A:91:D7:1F,Microsoft,2,-86,05:49:26,05:49:27,1.16
ED:15:E5:22:CC:0B,Apple,1,-59,05:49:26,05:49:26,0.00
F9:F4:27:DE:24:01,Apple,1,-76,05:49:26,05:49:26,0.00
71:FC:6A:09:A5:E5,Apple,1,-90,05:49:27,05:49:27,0.00
5E:0B:5C:5D:7A:73,Apple,1,-80,05:49:27,05:49:27,0.00
52:6B:48:5E:2D:2F,Apple,1,-86,05:49:27,05:49:27,0.00
