MAC Address,Vendor/Name,Ping Count,Last RSSI,First Seen,Last Seen,Duration Visible (s)
5B:18:62:71:B6:EF,Apple,2,-71,05:30:22,05:30:32,10.36
AC:D5:64:4E:3B:BE,ID: 301,9,-86,05:30:22,05:30:46,24.38
7C:A2:70:7D:8E:38,Apple,14,-79,05:30:22,05:30:44,22.26
54:5C:52:30:21:DD,Apple,24,-58,05:30:22,05:30:51,28.98
7E:44:BB:20:54:B2,Apple,3,-71,05:30:22,05:30:39,17.69
31:5B:4C:3F:B9:FD,Microsoft,17,-83,05:30:22,05:30:45,23.04
CD:62:5C:37:55:F4,Apple,1,-64,05:30:22,05:30:22,0.00
34:FD:6A:50:FA:58,Apple,5,-85,05:30:22,05:30:47,25.25
5E:78:7C:E8:62:19,Apple,1,-65,05:30:22,05:30:22,0.00
5A:3B:0F:44:AE:BA,Apple,7,-71,05:30:22,05:30:50,28.29
7C:F9:79:EE:0A:48,Apple,21,-84,05:30:22,05:30:51,28.91
74:77:0C:FD:BA:79,Apple,6,-74,05:30:22,05:30:45,23.40
45:82:D4:7D:9F:84,Apple,14,-58,05:30:22,05:30:51,28.80
69:BF:7A:B5:69:59,Apple,13,-85,05:30:22,05:30:51,28.63
E9:14:44:C7:EF:F5,Apple,3,-71,05:30:22,05:30:35,13.03
65:3E:2B:97:74:36,Apple,5,-86,05:30:22,05:30:50,27.96
76:9B:2F:46:44:88,Apple,2,-84,05:30:22,05:30:39,17.10
20:4C:03:44:7D:F0,ID: 283,2,-76,05:30:22,05:30:32,10.11
6B:6A:36:55:FA:D8,Apple,5,-86,05:30:22,05:30:46,23.82
E9:8F:2E:09:A8:DB,Apple,3,-48,05:30:22,05:30:42,20.04
6F:86:1C:27:E0:1E,Apple,15,-73,05:30:22,05:30:50,27.35
72:03:7C:81:32:AA,Apple,7,-86,05:30:22,05:30:48,25.55
7F:7F:5E:51:FD:2F,Apple,12,-60,05:30:22,05:30:50,27.51
A0:D0:5B:45:1B:BD,Samsung,2,-77,05:30:22,05:30:37,14.58
0C:8D:3D:15:0B:EF,Apple,2,-82,05:30:22,05:30:29,6.89
58:1B:74:57:F1:BD,Apple,9,-67,05:30:22,05:30:45,23.10
5F:45:3B:36:4C:80,Apple,3,-79,05:30:22,05:30:40,17.39
65:25:22:DA:78:C8,Apple,1,-72,05:30:22,05:30:22,0.00
5C:0C:B6:FC:73:64,Apple,13,-74,05:30:22,05:30:45,23.10
E5:32:4C:1C:FB:FC,Apple,1,-85,05:30:22,05:30:22,0.00
DC:10:64:A7:52:5E,Apple,1,-85,05:30:22,05:30:22,0.00
3E:DE:F1:5F:A6:82,Microsoft,11,-85,05:30:23,05:30:50,27.92
5E:0A:52:68:04:6B,Apple,22,-75,05:30:23,05:30:50,27.19
4C:0D:00:D6:1E:93,Apple,2,-87,05:30:23,05:30:46,23.91
CB:32:B4:4F:04:AA,Apple,4,-78,05:30:23,05:30:43,20.03
E8:EE:CC:A8:A8:B0,ID: 61160,4,-87,05:30:23,05:30:46,23.28
5C:D8:9E:2E:8C:7C,Unknown,1,-83,05:30:23,05:30:23,0.00
F4:95:43:3C:9F:67,Apple,2,-58,05:30:23,05:30:27,3.96
1B:47:51:FC:14:A0,Microsoft,3,-85,05:30:23,05:30:36,12.90
10:0A:76:33:EF:1F,Microsoft,12,-87,05:30:23,05:30:50,27.72
5B:2A:2D:4B:88:79,Apple,4,-84,05:30:23,05:30:33,10.49
4E:05:AC:74:EA:03,Apple,10,-59,05:30:23,05:30:49,26.59
68:B7:98:A9:12:B0,Apple,4,-71,05:30:23,05:30:41,17.88
55:A7:E2:29:76:26,Apple,5,-84,05:30:23,05:30:31,8.25
6B:41:3E:FB:2C:65,Apple,3,-65,05:30:23,05:30:40,17.49
71:55:1D:22:83:2C,Apple,4,-86,05:30:23,05:30:44,21.34
F4:6B:69:E2:72:9D,Apple,4,-47,05:30:23,05:30:43,20.05
6F:1E:2A:E5:3E:6F,Apple,19,-61,05:30:23,05:30:46,23.31
6D:20:9C:98:30:CC,Apple,12,-75,05:30:23,05:30:46,23.17
51:F4:83:D3:5A:9E,Apple,8,-63,05:30:23,05:30:40,17.35
FE:67:15:EF:3C:65,Apple,3,-81,05:30:23,05:30:46,22.51
C8:A3:E6:A5:C6:9A,Apple,1,-85,05:30:23,05:30:23,0.00
4E:FF:0B:78:B7:D9,Apple,2,-71,05:30:23,05:30:51,27.60
64:43:B5:19:01:26,Apple,14,-63,05:30:23,05:30:50,27.19
DC:BC:76:9C:E1:1F,Apple,19,-70,05:30:23,05:30:50,26.69
F8:D1:DD:23:7B:F8,Apple,4,-35,05:30:23,05:30:43,20.06
F7:A8:25:14:C3:50,Apple,8,-45,05:30:23,05:30:49,26.05
20:4C:03:44:40:0F,ID: 283,2,-48,05:30:23,05:30:48,25.00
78:30:45:53:95:9D,Apple,11,-69,05:30:23,05:30:50,26.93
39:68:1B:CE:B1:E2,Microsoft,13,-79,05:30:23,05:30:50,26.10
4F:F7:9D:17:08:8F,Apple,5,-78,05:30:24,05:30:45,21.23
40:AB:3E:25:26:E2,Apple,8,-83,05:30:24,05:30:46,22.04
EF:59:2D:38:29:9E,Apple,3,-84,05:30:24,05:30:38,14.82
5B:63:E4:5D:89:57,Apple,23,-71,05:30:24,05:30:50,26.17
60:2E:DB:8A:6E:61,Apple,7,-82,05:30:24,05:30:49,25.91
6C:70:36:54:86:91,Apple,16,-59,05:30:24,05:30:47,23.25
13:32:33:3F:F3:D6,Apple,13,-79,05:30:24,05:30:51,27.16
41:F9:A3:98:62:D5,Apple,7,-63,05:30:24,05:30:47,23.66
50:D7:3A:B9:13:B1,Apple,4,-84,05:30:24,05:30:51,26.66
E0:02:90:48:FC:0B,Apple,1,-86,05:30:24,05:30:24,0.00
41:48:FE:4E:C5:89,Apple,4,-85,05:30:24,05:30:33,8.58
F6:CA:21:17:E0:7B,Apple,8,-46,05:30:24,05:30:50,26.08
46:BB:49:55:3A:C7,Apple,2,-69,05:30:24,05:30:43,19.25
65:52:22:EB:25:B2,Apple,1,-83,05:30:24,05:30:24,0.00
44:5C:E9:DA:99:A5,Samsung,7,-66,05:30:24,05:30:48,24.16
27:BD:A3:52:50:C2,Microsoft,21,-65,05:30:24,05:30:47,22.61
5C:D4:1B:8C:17:4E,Apple,17,-64,05:30:24,05:30:50,26.14
63:5B:09:C8:FD:2F,Apple,17,-67,05:30:24,05:30:50,25.41
7F:2F:17:27:2F:87,Microsoft,14,-77,05:30:24,05:30:50,25.45
D0:82:82:6E:D0:13,Unknown,9,-77,05:30:25,05:30:48,23.63
75:49:DA:1B:45:B1,Apple,2,-85,05:30:25,05:30:35,9.79
C4:F7:C1:21:0F:4B,Apple,22,-74,05:30:25,05:30:50,24.94
CF:A7:A9:E7:39:9D,Apple,2,-67,05:30:25,05:30:29,4.02
E6:F4:24:99:D1:68,Apple,2,-70,05:30:25,05:30:41,16.05
68:1E:2F:7E:EE:EB,Apple,8,-74,05:30:25,05:30:48,23.39
DA:34:11:F0:02:A4,Apple,2,-81,05:30:25,05:30:43,18.24
FE:5D:FA:65:63:E5,Apple,1,-83,05:30:25,05:30:25,0.00
69:9B:3C:26:0C:7B,Apple,1,-83,05:30:25,05:30:25,0.00
41:72:CA:93:B6:52,Apple,5,-74,05:30:25,05:30:50,25.17
21:B8:66:6D:81:04,Apple,4,-69,05:30:25,05:30:50,24.43
7D:E7:79:9A:AE:E4,Apple,12,-75,05:30:25,05:30:48,22.28
CC:E8:14:F0:2A:99,Apple,2,-48,05:30:25,05:30:31,6.01
A8:51:AB:D4:0C:25,Apple,14,-69,05:30:25,05:30:46,20.72
78:8D:C5:21:4A:AC,Apple,9,-69,05:30:25,05:30:48,22.65
4B:9B:5F:8B:42:58,Apple,2,-72,05:30:25,05:30:45,20.08
67:B5:01:76:F7:2C,Apple,15,-79,05:30:25,05:30:48,22.99
4C:04:B9:EA:EC:F6,Apple,3,-72,05:30:25,05:30:44,18.67
51:A3:5C:E4:48:7D,Apple,11,-96,05:30:26,05:30:46,20.13
FE:D6:92:BE:48:8C,Apple,2,-61,05:30:26,05:30:49,23.48
71:00:8E:BD:BD:48,Apple,18,-77,05:30:26,05:30:50,24.16
DC:DA:0C:13:F3:96,BBLPrinter,7,-87,05:30:26,05:30:50,24.42
78:45:D2:C1:2B:1D,Apple,3,-82,05:30:26,05:30:50,24.04
FD:F2:09:9A:5F:B5,Apple,1,-89,05:30:26,05:30:26,0.00
20:4C:03:44:7A:BC,ID: 283,2,-64,05:30:26,05:30:46,20.01
64:59:D1:D6:00:EB,Apple,11,-75,05:30:26,05:30:49,22.76
50:92:BE:DD:B3:96,Apple,4,-73,05:30:26,05:30:39,12.80
4E:15:14:3B:FD:A4,Apple,5,-84,05:30:26,05:30:40,13.91
63:51:B6:72:FC:9D,Apple,8,-67,05:30:26,05:30:41,15.02
ED:30:57:6B:7F:77,Apple,1,-83,05:30:26,05:30:26,0.00
50:34:4A:58:8A:97,Apple,8,-83,05:30:26,05:30:48,21.49
F5:BC:4C:99:F4:94,Apple,2,-63,05:30:26,05:30:42,16.04
54:AF:1B:E1:B9:4B,Apple,18,-80,05:30:26,05:30:49,22.44
6E:B9:B0:28:35:9B,Apple,3,-88,05:30:27,05:30:43,16.34
4A:CB:06:F5:B0:E8,Apple,2,-88,05:30:27,05:30:46,18.98
6E:89:04:97:85:4C,Apple,3,-76,05:30:27,05:30:44,17.09
68:E1:65:95:68:C8,Apple,5,-82,05:30:27,05:30:41,14.61
C6:EB:A8:8E:42:E1,Unknown,6,-83,05:30:27,05:30:49,21.90
66:46:39:CE:7E:F3,Apple,3,-87,05:30:27,05:30:43,15.97
E7:96:13:DE:A0:9D,Apple,1,-69,05:30:27,05:30:27,0.00
55:FA:19:B5:94:07,JBL Flip 6,9,-71,05:30:27,05:30:51,23.60
FB:0C:04:C4:0D:85,Apple,3,-67,05:30:27,05:30:43,16.06
78:40:59:34:20:5F,Apple,5,-80,05:30:27,05:30:51,23.40
65:5E:0F:71:93:20,Apple,3,-81,05:30:27,05:30:38,10.24
EF:AD:7C:C5:46:1D,Apple,1,-71,05:30:28,05:30:28,0.00
72:92:55:39:B5:CC,Apple,11,-76,05:30:28,05:30:49,21.43
6E:6C:6F:87:13:AD,Apple,1,-88,05:30:28,05:30:28,0.00
56:1D:4A:2D:E5:1C,Apple,4,-82,05:30:28,05:30:40,12.58
E1:51:A4:74:4C:3B,Apple,2,-66,05:30:28,05:30:34,6.00
C0:95:6D:81:4E:7B,Apple,5,-82,05:30:28,05:30:47,19.20
4C:72:07:D5:6C:2F,Apple,4,-87,05:30:28,05:30:34,6.05
78:B7:05:2A:FD:1E,Apple,11,-63,05:30:28,05:30:45,16.99
EC:87:B7:D6:58:53,Apple,1,-85,05:30:28,05:30:28,0.00
C7:BE:98:E1:F3:CA,Apple,3,-62,05:30:28,05:30:41,12.96
F4:D6:79:29:C2:64,Apple,1,-88,05:30:29,05:30:29,0.00
50:58:9A:79:85:D7,Apple,1,-72,05:30:29,05:30:29,0.00
11:F6:9E:87:D0:DF,Microsoft,5,-87,05:30:29,05:30:46,16.84
41:C2:D3:DB:71:D0,Apple,2,-73,05:30:29,05:30:38,9.64
48:03:F2:61:E4:A5,Apple,11,-62,05:30:29,05:30:51,21.77
EE:16:E8:AE:89:C6,Apple,1,-76,05:30:29,05:30:29,0.00
D0:6E:2D:54:EA:5C,Apple,2,-74,05:30:29,05:30:47,18.05
20:4C:03:44:81:5E,ID: 283,1,-66,05:30:29,05:30:29,0.00
64:5F:21:45:63:C1,Apple,4,-78,05:30:29,05:30:41,11.61
7B:4B:EB:F4:A0:1A,Apple,5,-72,05:30:29,05:30:50,21.25
E4:9A:41:4A:F7:B0,Apple,1,-78,05:30:29,05:30:29,0.00
46:C4:80:D2:99:C1,Apple,1,-63,05:30:29,05:30:29,0.00
59:54:59:15:C9:0B,Apple,3,-74,05:30:29,05:30:32,3.07
66:B4:4A:EF:68:66,Apple,4,-83,05:30:29,05:30:39,9.51
4D:36:A2:BE:AB:E2,Apple,1,-83,05:30:29,05:30:29,0.00
58:83:17:B2:48:84,Apple,4,-84,05:30:29,05:30:39,9.18
4D:CC:4D:58:F2:FA,Apple,1,-90,05:30:29,05:30:29,0.00
6C:F2:1E:C4:34:27,Apple,3,-83,05:30:29,05:30:48,18.47
76:78:81:77:CE:8B,Apple,3,-86,05:30:30,05:30:43,13.24
EE:F6:16:61:05:9F,Apple,3,-84,05:30:30,05:30:49,19.53
D7:5A:B6:97:E4:7D,Apple,1,-89,05:30:30,05:30:30,0.00
F0:1A:A0:34:99:17,ID: 283,3,-74,05:30:30,05:30:45,15.02
21:DE:10:F8:19:C8,Unknown,1,-92,05:30:30,05:30:30,0.00
E1:2C:C2:C2:47:7A,Apple,1,-84,05:30:30,05:30:30,0.00
75:C3:44:42:35:34,Apple,4,-81,05:30:30,05:30:46,16.47
68:2A:E8:AD:28:E9,Apple,8,-66,05:30:30,05:30:48,17.94
62:45:4B:72:AC:02,ID: 14083,3,-73,05:30:30,05:30:41,11.00
20:4C:03:44:7B:B0,ID: 283,3,-53,05:30:30,05:30:50,20.00
C3:D4:D2:0D:50:7C,Apple,3,-67,05:30:30,05:30:40,10.05
6A:3D:72:4B:27:C6,Apple,2,-84,05:30:30,05:30:35,4.50
46:29:F2:8C:E7:00,Apple,2,-88,05:30:30,05:30:47,16.52
54:21:AC:42:2E:63,Apple,1,-72,05:30:30,05:30:30,0.00
4B:EF:51:48:80:0C,Apple,7,-57,05:30:31,05:30:36,5.27
72:2B:A2:77:05:6C,Apple,4,-74,05:30:31,05:30:40,9.41
74:22:90:1C:7F:11,Apple,4,-65,05:30:31,05:30:35,4.06
1C:B3:C9:1C:CF:8C,Apple,6,-86,05:30:31,05:30:48,17.52
D4:AD:FC:3B:E1:A1,ihoment_H5080_E1A1,11,-74,05:30:31,05:30:46,15.19
6A:7A:91:1F:6B:42,Apple,4,-71,05:30:31,05:30:50,19.50
47:1D:62:FC:91:08,Apple,2,-85,05:30:31,05:30:35,4.15
FD:3D:81:87:83:96,Apple,5,-75,05:30:31,05:30:45,13.98
5C:4A:BF:7B:E4:AE,Apple,1,-86,05:30:31,05:30:31,0.00
55:9A:61:2F:65:04,Apple,5,-72,05:30:31,05:30:42,10.73
C2:7A:4F:97:E7:D4,Apple,2,-72,05:30:32,05:30:46,14.03
7E:D6:B8:ED:44:76,Apple,1,-73,05:30:32,05:30:32,0.00
D2:90:B2:94:A7:D0,Apple,1,-75,05:30:32,05:30:32,0.00
54:2A:04:B7:D9:37,Apple,7,-72,05:30:32,05:30:48,16.15
6D:AD:0F:06:56:35,ID: 301,1,-74,05:30:32,05:30:32,0.00
F0:D3:CA:8A:78:91,Apple,4,-85,05:30:32,05:30:46,14.05
09:1B:18:5F:80:FE,Microsoft,2,-86,05:30:32,05:30:33,0.74
69:7D:6C:80:B2:AE,Apple,1,-70,05:30:32,05:30:32,0.00
C1:DF:AC:0C:EA:53,Apple,1,-98,05:30:32,05:30:32,0.00
79:DC:B2:1E:30:16,Apple,1,-71,05:30:32,05:30:32,0.00
48:DF:09:4E:EC:D8,Samsung,1,-84,05:30:33,05:30:33,0.00
B0:68:E6:7D:4D:F8,ID: 301,3,-73,05:30:33,05:30:46,13.06
7A:A1:03:CF:45:B1,Apple,3,-85,05:30:33,05:30:46,13.59
61:7C:6F:F4:6F:8E,Apple,1,-69,05:30:33,05:30:33,0.00
62:27:3D:12:97:B5,Apple,2,-77,05:30:33,05:30:42,8.81
7A:B1:67:3B:8A:B4,Apple,3,-83,05:30:33,05:30:39,5.49
20:4C:03:44:40:CE,ID: 283,1,-75,05:30:33,05:30:33,0.00
46:EA:FF:E5:D1:CE,Apple,2,-81,05:30:33,05:30:44,10.69
7C:3A:B0:40:CA:DB,Apple,2,-85,05:30:33,05:30:49,15.95
48:25:1A:2E:CF:57,Apple,2,-88,05:30:33,05:30:45,11.55
20:4C:03:44:42:2B,ID: 283,2,-80,05:30:34,05:30:49,14.99
E1:0B:D7:D8:01:A5,Unknown,2,-92,05:30:34,05:30:39,5.52
58:91:7A:1F:CC:C6,Apple,3,-66,05:30:34,05:30:36,1.87
6D:78:25:E8:61:1A,Apple,4,-70,05:30:34,05:30:48,14.61
FB:AA:01:FE:F0:1B,Apple,1,-91,05:30:34,05:30:34,0.00
C1:E8:60:5C:33:39,Apple,1,-84,05:30:34,05:30:34,0.00
78:B3:08:A9:3C:60,Apple,1,-85,05:30:34,05:30:34,0.00
FD:2B:70:FC:F4:D6,Apple,1,-75,05:30:34,05:30:34,0.00
50:95:50:A0:4D:2D,Apple,1,-70,05:30:34,05:30:34,0.00
C8:5B:CD:0D:4A:44,Apple,1,-81,05:30:35,05:30:35,0.00
76:9D:6A:DF:17:E4,Apple,6,-71,05:30:35,05:30:45,10.72
5B:40:89:84:97:BA,Apple,3,-88,05:30:35,05:30:45,10.62
44:0E:C8:BA:E7:47,ID: 158,4,-85,05:30:35,05:30:46,11.24
7F:E0:17:A2:8B:27,Apple,2,-91,05:30:35,05:30:43,7.96
20:4C:03:44:3C:8B,ID: 283,2,-72,05:30:35,05:30:40,5.01
EE:96:B2:5F:AA:60,Apple,1,-78,05:30:35,05:30:35,0.00
20:4C:03:44:42:39,ID: 283,1,-84,05:30:36,05:30:36,0.00
EF:28:71:A9:F2:72,Apple,2,-71,05:30:36,05:30:46,10.04
46:6F:05:D5:41:4A,Apple,1,-77,05:30:36,05:30:36,0.00
CC:96:0D:D7:F5:EA,Apple,1,-70,05:30:36,05:30:36,0.00
46:38:3F:EF:60:30,Apple,1,-91,05:30:36,05:30:36,0.00
CA:1E:A9:83:F0:9B,Apple,1,-77,05:30:36,05:30:36,0.00
6A:1A:E8:39:AF:F7,Apple,6,-70,05:30:36,05:30:50,14.04
5A:6F:25:56:AE:CB,Apple,1,-92,05:30:36,05:30:36,0.00
69:9A:B6:8B:95:25,Apple,1,-72,05:30:36,05:30:36,0.00
75:C7:EE:9E:19:A3,Apple,5,-70,05:30:37,05:30:48,11.39
DF:D3:4E:F9:6D:B4,Apple,1,-85,05:30:37,05:30:37,0.00
28:AF:42:18:22:33,Samsung,6,-64,05:30:37,05:30:50,13.06
DB:D2:4F:B6:45:F5,Apple,1,-72,05:30:37,05:30:37,0.00
43:ED:98:96:16:25,Apple,4,-82,05:30:38,05:30:48,10.57
E1:B1:70:EA:F3:D9,Apple,1,-80,05:30:38,05:30:38,0.00
C8:61:29:53:EC:FB,Apple,2,-58,05:30:38,05:30:45,7.01
E8:1F:ED:F9:B3:45,Apple,1,-81,05:30:38,05:30:38,0.00
E0:22:7C:89:14:7B,Apple,3,-83,05:30:38,05:30:44,6.02
F1:28:72:3B:33:28,Apple,1,-82,05:30:38,05:30:38,0.00
56:F4:3B:32:2A:5A,Apple,1,-70,05:30:38,05:30:38,0.00
63:73:4B:51:3B:D0,Apple,1,-95,05:30:38,05:30:38,0.00
64:70:CE:FE:20:32,Apple,1,-87,05:30:38,05:30:38,0.00
40:00:02:5F:13:09,Unknown,2,-89,05:30:38,05:30:45,7.02
79:90:75:A7:14:B3,Apple,1,-69,05:30:38,05:30:38,0.00
EB:70:10:C6:A7:CB,Apple,2,-78,05:30:39,05:30:47,8.03
60:27:8F:B2:22:3D,Apple,1,-87,05:30:39,05:30:39,0.00
72:6C:06:30:9B:72,Apple,5,-88,05:30:39,05:30:45,6.62
72:09:08:64:AB:F7,Apple,4,-84,05:30:39,05:30:51,11.70
40:63:59:29:6C:19,Apple,2,-84,05:30:39,05:30:48,8.81
73:DF:45:03:EA:D8,Apple,3,-72,05:30:39,05:30:51,11.57
77:6A:CC:D4:B1:96,Apple,1,-83,05:30:40,05:30:40,0.00
DC:0E:38:C2:9B:0F,Apple,1,-81,05:30:40,05:30:40,0.00
5C:C2:6F:BE:11:21,Apple,7,-68,05:30:40,05:30:50,10.31
DB:E0:58:80:2E:2E,Apple,1,-81,05:30:40,05:30:40,0.00
50:E1:A8:DE:8A:DE,Apple,2,-85,05:30:40,05:30:47,6.90
5B:7D:CC:5C:03:E1,Apple,4,-85,05:30:40,05:30:46,6.17
F7:6F:6F:E0:66:90,Apple,1,-62,05:30:40,05:30:40,0.00
60:01:FB:85:C2:28,Apple,3,-77,05:30:40,05:30:44,4.10
53:EC:53:CC:D8:2B,ID: 301,3,-90,05:30:40,05:30:50,9.35
10:10:13:F5:1B:34,Microsoft,1,-77,05:30:40,05:30:40,0.00
55:91:A9:0F:27:1E,Apple,2,-60,05:30:40,05:30:43,2.81
5A:DB:60:03:D0:C1,Apple,1,-73,05:30:41,05:30:41,0.00
41:3D:DD:45:DF:2B,Apple,1,-78,05:30:41,05:30:41,0.00
DE:F9:0C:37:EF:AB,Apple,1,-66,05:30:41,05:30:41,0.00
4D:F3:2B:4D:35:68,Apple,3,-81,05:30:41,05:30:49,8.03
44:F6:7D:1C:B1:88,Apple,3,-83,05:30:42,05:30:50,7.89
C0:22:40:E1:81:37,Apple,1,-60,05:30:42,05:30:42,0.00
CE:93:DE:91:19:47,Apple,1,-83,05:30:42,05:30:42,0.00
E6:21:2F:AB:04:47,Unknown,1,-81,05:30:43,05:30:43,0.00
ED:9B:24:92:27:8A,Apple,1,-53,05:30:43,05:30:43,0.00
DD:99:C0:86:54:7D,Govee_H612F_547D,2,-86,05:30:43,05:30:44,0.84
CD:8B:81:0A:EC:33,Apple,1,-71,05:30:43,05:30:43,0.00
E2:89:69:C7:69:3E,Apple,1,-68,05:30:43,05:30:43,0.00
22:6B:07:0D:8B:BF,Unknown,1,-89,05:30:43,05:30:43,0.00
6A:85:ED:92:31:E7,Apple,2,-89,05:30:43,05:30:47,3.55
F0:1A:A0:34:9A:40,ID: 283,1,-66,05:30:43,05:30:43,0.00
58:F3:47:78:FA:41,ID: 301,1,-81,05:30:43,05:30:43,0.00
20:4C:03:44:7D:1B,ID: 283,1,-62,05:30:44,05:30:44,0.00
DA:C0:E3:A2:F4:FC,Apple,2,-58,05:30:44,05:30:48,4.02
