MAC Address,Vendor/Name,Ping Count,Last RSSI,First Seen,Last Seen,Duration Visible (s)
7A:74:BF:92:06:21,Apple,11,-89,05:26:16,05:26:44,28.63
7C:2B:AE:19:C7:0E,Apple,20,-74,05:26:16,05:26:41,25.27
55:FA:19:B5:94:07,JBL Flip 6,25,-65,05:26:16,05:26:43,27.23
D4:56:0A:10:5C:90,Apple,1,-72,05:26:16,05:26:16,0.00
78:C5:6C:5D:53:A8,Apple,23,-79,05:26:16,05:26:44,28.31
52:C3:6B:E6:8D:7B,Apple,15,-73,05:26:16,05:26:45,28.54
15:BA:AD:16:E9:49,Microsoft,20,-79,05:26:16,05:26:45,28.72
47:C3:F1:62:85:40,Apple,6,-85,05:26:16,05:26:44,28.26
28:AF:42:18:22:33,"65"" The Frame",7,-80,05:26:16,05:26:41,25.14
C0:95:6D:81:4E:7B,Apple,20,-63,05:26:16,05:26:44,27.59
4C:6A:34:06:69:4D,Apple,13,-68,05:26:16,05:26:44,27.42
76:EC:B5:BE:09:07,Apple,18,-69,05:26:16,05:26:45,28.42
1E:B4:BD:80:5B:12,Apple,21,-74,05:26:16,05:26:45,28.44
FE:73:62:79:C9:65,Apple,4,-62,05:26:16,05:26:28,12.06
D9:BA:9D:19:B5:84,Apple,2,-71,05:26:16,05:26:28,12.03
D2:06:12:A3:A6:2E,Apple,8,-70,05:26:16,05:26:44,28.07
73:08:B6:43:FB:00,Apple,7,-82,05:26:16,05:26:39,22.39
33:42:27:9E:21:DF,Microsoft,25,-84,05:26:16,05:26:45,28.16
77:71:17:B2:61:87,Apple,24,-82,05:26:16,05:26:44,27.52
44:0C:6F:3F:96:D5,Apple,14,-63,05:26:16,05:26:43,26.16
6D:20:9C:98:30:CC,Apple,22,-71,05:26:16,05:26:44,28.04
7C:DF:68:07:90:43,Apple,28,-79,05:26:16,05:26:44,27.24
69:CB:90:C2:A7:BF,Apple,3,-89,05:26:16,05:26:43,26.92
48:D0:77:D6:CA:BB,Apple,8,-83,05:26:17,05:26:45,28.18
5B:B5:7F:20:91:82,Apple,10,-66,05:26:17,05:26:40,23.90
43:8B:81:48:C8:06,Apple,21,-75,05:26:17,05:26:42,25.02
C5:6E:A1:FD:32:BF,Apple,1,-74,05:26:17,05:26:17,0.00
63:E3:A4:26:6F:83,Apple,10,-80,05:26:17,05:26:43,26.83
7F:40:C4:57:81:D7,Apple,15,-76,05:26:17,05:26:44,27.82
C6:4E:24:C3:3B:9F,Apple,2,-72,05:26:17,05:26:19,2.01
EE:1B:3B:79:6B:B2,Apple,2,-90,05:26:17,05:26:45,28.11
5A:6F:25:56:AE:CB,Apple,7,-85,05:26:17,05:26:43,25.82
58:1B:74:57:F1:BD,Apple,17,-58,05:26:17,05:26:39,22.58
5A:3B:0F:44:AE:BA,Apple,22,-75,05:26:17,05:26:45,28.09
F7:5F:25:DD:BF:66,Apple,2,-80,05:26:17,05:26:21,4.00
66:46:39:CE:7E:F3,Apple,13,-80,05:26:17,05:26:45,27.85
5D:46:4E:32:B7:85,Apple,16,-79,05:26:17,05:26:43,25.63
C4:FA:52:9C:25:6C,Apple,5,-79,05:26:17,05:26:39,22.53
20:4C:03:44:38:A4,ID: 283,3,-64,05:26:17,05:26:42,25.01
71:00:8E:BD:BD:48,Apple,30,-75,05:26:17,05:26:45,27.69
60:C0:DE:67:8C:76,Apple,5,-83,05:26:17,05:26:37,20.05
24:6E:1F:44:1D:09,Microsoft,19,-81,05:26:17,05:26:38,20.43
C0:95:6D:7E:02:13,Apple,19,-65,05:26:17,05:26:42,24.89
48:03:F2:61:E4:A5,Apple,21,-75,05:26:17,05:26:45,27.53
F6:CA:21:17:E0:7B,Apple,4,-44,05:26:17,05:26:43,26.06
E1:A3:2B:40:67:F7,Apple,8,-62,05:26:17,05:26:45,27.54
72:71:39:0F:82:A1,Apple,1,-87,05:26:17,05:26:17,0.00
4C:12:D2:AA:04:70,Apple,2,-83,05:26:17,05:26:29,11.46
7C:3F:75:01:65:50,Apple,6,-80,05:26:17,05:26:42,24.65
73:15:AA:E0:F6:B7,Apple,3,-79,05:26:17,05:26:20,2.96
5E:A6:9E:CC:DF:22,Apple,38,-76,05:26:17,05:26:44,26.56
22:85:86:C6:38:39,Unknown,6,-62,05:26:17,05:26:36,18.05
64:59:D1:D6:00:EB,Apple,19,-66,05:26:18,05:26:44,26.68
6F:72:EC:7F:99:E6,Apple,18,-75,05:26:18,05:26:45,27.01
DF:1F:FB:C1:E4:23,Apple,3,-69,05:26:18,05:26:22,4.00
E9:8F:2E:09:A8:DB,Apple,5,-33,05:26:18,05:26:40,22.04
C0:95:6D:7E:12:E2,Apple,6,-73,05:26:18,05:26:39,21.53
70:36:54:94:17:4C,Apple,18,-91,05:26:18,05:26:43,25.36
C0:BB:9B:3C:33:C6,Apple,2,-77,05:26:18,05:26:31,12.92
67:78:17:34:91:0B,Apple,4,-63,05:26:18,05:26:44,26.04
4F:F7:9D:17:08:8F,Apple,6,-88,05:26:18,05:26:41,22.84
CF:D0:3E:B6:1B:CE,Apple,4,-77,05:26:18,05:26:38,20.05
7F:2F:17:27:2F:87,Microsoft,1,-77,05:26:18,05:26:18,0.00
F1:49:05:39:F8:9F,Apple,1,-70,05:26:18,05:26:18,0.00
4C:04:B9:EA:EC:F6,Apple,1,-81,05:26:18,05:26:18,0.00
63:5B:09:C8:FD:2F,Apple,15,-86,05:26:18,05:26:43,25.36
10:0A:76:33:EF:1F,Microsoft,9,-82,05:26:18,05:26:41,22.97
44:F6:7D:1C:B1:88,Apple,51,-63,05:26:18,05:26:45,26.87
20:4C:03:44:81:CF,ID: 283,3,-74,05:26:18,05:26:43,25.00
FD:E8:8E:9B:E1:EA,Apple,5,-52,05:26:18,05:26:42,24.04
FC:4D:AF:81:8C:FF,Apple,4,-70,05:26:18,05:26:44,26.08
CD:8B:81:0A:EC:33,Apple,2,-81,05:26:18,05:26:38,20.05
6C:F2:1E:C4:34:27,Apple,12,-79,05:26:18,05:26:45,26.68
60:36:58:3F:1F:46,Apple,13,-82,05:26:18,05:26:43,25.22
2E:EC:0C:71:8F:E0,Microsoft,23,-84,05:26:18,05:26:44,25.80
65:3E:2B:97:74:36,Apple,24,-69,05:26:18,05:26:45,26.64
D9:98:0D:92:7D:C5,Apple,4,-58,05:26:18,05:26:43,24.67
D4:1B:3C:83:CD:32,Apple,4,-76,05:26:18,05:26:42,24.07
48:38:0F:A1:CB:39,Apple,2,-81,05:26:18,05:26:19,1.20
09:44:6D:4A:2B:3A,Microsoft,3,-69,05:26:18,05:26:42,23.65
C4:F7:C1:21:0F:4B,Apple,7,-73,05:26:18,05:26:35,16.21
00:0C:BF:12:70:FF,TT8,20,-82,05:26:19,05:26:43,24.40
C0:95:6D:77:04:72,Apple,12,-86,05:26:19,05:26:42,23.09
41:F9:A3:98:62:D5,Apple,4,-86,05:26:19,05:26:30,11.58
FB:0C:04:C4:0D:85,Apple,2,-70,05:26:19,05:26:21,2.00
41:5F:31:06:3D:A8,Unknown,1,-68,05:26:19,05:26:19,0.00
46:6F:6B:48:52:61,Apple,17,-78,05:26:19,05:26:45,25.97
DE:01:35:32:C8:67,Apple,3,-72,05:26:19,05:26:36,16.47
4F:CD:DE:6D:E9:F5,Apple,11,-75,05:26:19,05:26:44,24.76
B0:68:E6:D6:3F:84,Apple,19,-78,05:26:19,05:26:45,25.73
5C:D4:1B:8C:17:4E,Apple,17,-79,05:26:19,05:26:44,24.89
53:B3:BE:C9:22:03,Apple,13,-80,05:26:19,05:26:44,25.07
65:5E:0F:71:93:20,Apple,3,-86,05:26:19,05:26:28,8.70
63:52:CB:91:89:64,Apple,35,-44,05:26:19,05:26:45,25.28
49:5F:8A:91:F7:9B,Apple,10,-67,05:26:19,05:26:40,20.76
20:4C:03:44:7E:DD,ID: 283,2,-59,05:26:19,05:26:44,25.00
3E:80:02:75:F0:54,Microsoft,3,-73,05:26:19,05:26:42,22.23
64:5F:21:45:63:C1,Apple,19,-72,05:26:19,05:26:44,24.63
5A:B8:B3:20:5D:16,Apple,1,-90,05:26:19,05:26:19,0.00
73:C2:C6:F4:98:83,Apple,10,-89,05:26:19,05:26:41,22.07
D7:C9:64:A4:3B:45,Apple,3,-77,05:26:19,05:26:26,7.00
65:9F:B0:37:62:09,Apple,5,-87,05:26:20,05:26:44,23.71
B0:68:E6:7B:91:70,ID: 301,1,-91,05:26:20,05:26:20,0.00
ED:9B:24:92:27:8A,Apple,3,-57,05:26:20,05:26:42,22.05
64:30:BD:BE:CE:E9,Apple,1,-70,05:26:20,05:26:20,0.00
C7:31:30:30:7C:40,Govee_H6058_7C40,5,-80,05:26:20,05:26:37,17.16
5B:7D:CC:5C:03:E1,Apple,6,-86,05:26:20,05:26:40,19.44
46:38:3F:EF:60:30,Apple,23,-71,05:26:20,05:26:45,24.11
F4:C9:80:92:79:09,Apple,3,-70,05:26:21,05:26:40,19.43
20:4C:03:44:7B:2E,ID: 283,1,-70,05:26:21,05:26:21,0.00
58:45:88:98:EF:6A,Apple,3,-86,05:26:21,05:26:36,14.83
F8:45:86:0D:94:77,Apple,5,-75,05:26:21,05:26:37,15.77
73:1D:CF:A7:08:66,Apple,4,-85,05:26:21,05:26:33,12.36
DB:AB:2D:73:B1:94,Apple,2,-71,05:26:21,05:26:23,2.33
FE:5D:FA:65:63:E5,Apple,1,-62,05:26:21,05:26:21,0.00
E4:FF:E3:65:0E:BD,Apple,4,-53,05:26:21,05:26:39,18.03
22:6B:07:0D:8B:BF,Unknown,8,-86,05:26:21,05:26:43,21.91
22:41:70:2F:43:33,Microsoft,3,-82,05:26:21,05:26:38,16.79
63:62:5A:73:D7:4E,Apple,4,-80,05:26:22,05:26:40,18.16
C0:22:40:E1:81:37,Apple,4,-74,05:26:22,05:26:38,16.04
61:43:EF:66:0F:E3,Apple,1,-74,05:26:22,05:26:22,0.00
59:1B:79:03:71:AC,Apple,1,-74,05:26:22,05:26:22,0.00
D5:33:A3:F5:38:62,Apple,2,-68,05:26:22,05:26:36,14.03
71:AB:EF:E3:A6:CA,Apple,2,-73,05:26:22,05:26:32,9.88
D4:AD:FC:3B:E1:A1,ihoment_H5080_E1A1,5,-93,05:26:22,05:26:41,19.43
D0:E8:03:0A:4A:C4,Unknown,9,-91,05:26:22,05:26:45,22.51
4A:44:DF:DF:0E:C8,Apple,6,-67,05:26:22,05:26:40,17.90
40:AB:3E:25:26:E2,Apple,3,-86,05:26:22,05:26:44,22.02
F5:FD:37:4D:55:7C,Apple,1,-81,05:26:22,05:26:22,0.00
76:89:49:CB:6E:57,Apple,9,-83,05:26:22,05:26:44,21.36
78:30:45:53:95:9D,Apple,1,-91,05:26:22,05:26:22,0.00
E6:BD:AF:94:62:DC,Apple,2,-61,05:26:22,05:26:40,18.04
71:2D:43:92:B4:D8,Apple,4,-66,05:26:22,05:26:41,18.60
CD:4E:6D:93:64:BB,Apple,2,-80,05:26:22,05:26:26,4.01
57:F1:B7:2B:8D:9E,Apple,5,-82,05:26:22,05:26:39,16.75
DE:26:35:CF:98:2E,Apple,1,-81,05:26:22,05:26:22,0.00
C4:15:93:C3:23:52,Apple,4,-82,05:26:22,05:26:41,18.04
7C:28:CA:6B:4F:97,Apple,1,-75,05:26:23,05:26:23,0.00
63:A7:E5:0E:DF:12,Apple,1,-90,05:26:23,05:26:23,0.00
EF:DD:81:34:DD:37,Apple,1,-75,05:26:23,05:26:23,0.00
F2:27:AA:19:8B:80,Apple,2,-69,05:26:23,05:26:43,20.18
56:1D:4A:2D:E5:1C,Apple,2,-72,05:26:23,05:26:31,7.88
56:B6:5F:75:F6:57,Apple,1,-95,05:26:23,05:26:23,0.00
32:ED:A3:59:37:E1,Microsoft,1,-70,05:26:23,05:26:23,0.00
C6:F1:E4:F3:FF:C8,Apple,3,-40,05:26:23,05:26:40,16.05
C0:C8:F2:E1:4C:5D,Apple,7,-70,05:26:24,05:26:44,20.05
74:3E:EC:38:52:A1,Apple,3,-88,05:26:24,05:26:44,19.77
C8:B5:DF:D4:25:B0,Apple,2,-56,05:26:24,05:26:36,12.03
C8:5D:41:2E:DC:29,Apple,2,-63,05:26:24,05:26:26,2.00
78:8D:C5:21:4A:AC,Apple,8,-80,05:26:24,05:26:44,20.13
20:4C:03:44:7E:F8,ID: 283,1,-62,05:26:25,05:26:25,0.00
F5:A3:74:F2:5D:CD,Apple,3,-75,05:26:25,05:26:39,14.04
20:4C:03:44:7E:B4,ID: 283,3,-72,05:26:25,05:26:45,19.91
61:12:E3:8F:5F:A1,Apple,3,-86,05:26:25,05:26:39,14.39
20:4C:03:44:7D:38,ID: 283,2,-72,05:26:25,05:26:30,5.00
52:41:2A:D3:E9:BE,Apple,4,-85,05:26:25,05:26:43,18.30
5B:8F:27:74:B4:22,Unknown,4,-61,05:26:25,05:26:42,17.35
3E:5E:0A:D5:65:76,Microsoft,2,-90,05:26:25,05:26:40,15.39
CF:FC:9E:8D:F8:B3,Apple,1,-83,05:26:25,05:26:25,0.00
20:4C:03:44:7E:2D,ID: 283,2,-68,05:26:25,05:26:30,5.00
DD:AA:A2:BB:20:49,Apple,1,-62,05:26:25,05:26:25,0.00
73:E5:BF:92:3D:2D,Apple,4,-72,05:26:26,05:26:38,12.49
70:27:EE:37:73:E5,Apple,1,-67,05:26:26,05:26:26,0.00
FB:5D:F9:42:A6:A8,Apple,1,-78,05:26:26,05:26:26,0.00
5D:3C:52:D2:05:F9,Apple,1,-73,05:26:26,05:26:26,0.00
66:8B:34:00:1D:A8,Apple,5,-62,05:26:26,05:26:39,13.24
53:D5:12:C7:EB:9D,Apple,1,-72,05:26:26,05:26:26,0.00
C8:55:13:5D:28:D7,Apple,1,-88,05:26:26,05:26:26,0.00
55:A7:E2:29:76:26,Apple,1,-78,05:26:27,05:26:27,0.00
52:D5:61:83:C4:76,Apple,9,-76,05:26:27,05:26:44,17.54
47:AC:B2:8B:F6:53,Apple,1,-74,05:26:27,05:26:27,0.00
E8:D9:80:14:0C:74,Apple,1,-86,05:26:27,05:26:27,0.00
EF:96:D6:49:5D:D9,Apple,2,-72,05:26:27,05:26:45,18.04
7E:41:9A:31:6C:CA,Apple,3,-72,05:26:27,05:26:38,11.00
54:21:AC:42:2E:63,Apple,2,-87,05:26:27,05:26:33,6.01
69:D9:B8:EB:14:6A,Apple,2,-84,05:26:27,05:26:30,3.04
D6:24:F4:50:C6:89,Apple,2,-85,05:26:27,05:26:37,10.05
DD:A7:F5:01:04:41,Apple,1,-73,05:26:27,05:26:27,0.00
E1:2C:C2:C2:47:7A,Apple,5,-78,05:26:27,05:26:41,14.02
5B:2A:2D:4B:88:79,Apple,1,-83,05:26:27,05:26:27,0.00
7B:B5:59:14:E4:BC,Apple,5,-85,05:26:27,05:26:44,16.63
E9:10:03:76:AC:D9,Apple,3,-43,05:26:27,05:26:36,8.03
0B:79:4C:9F:A3:9C,Microsoft,3,-84,05:26:28,05:26:43,15.39
65:99:22:12:4C:1B,Apple,1,-88,05:26:28,05:26:28,0.00
CA:19:F0:6C:42:44,Apple,1,-73,05:26:28,05:26:28,0.00
FC:A7:67:9B:46:F7,Apple,1,-72,05:26:28,05:26:28,0.00
72:92:55:39:B5:CC,Apple,4,-85,05:26:28,05:26:37,8.88
5D:99:61:F5:28:73,Apple,2,-67,05:26:28,05:26:30,2.00
7A:DB:E0:AC:76:8D,Apple,1,-82,05:26:28,05:26:28,0.00
7E:14:AE:F3:04:C1,Apple,2,-76,05:26:28,05:26:38,9.29
50:2C:A2:17:57:C8,Apple,2,-85,05:26:28,05:26:34,6.04
13:32:33:3F:F3:D6,Apple,1,-81,05:26:29,05:26:29,0.00
4F:45:54:F5:CB:1C,Apple,1,-82,05:26:29,05:26:29,0.00
F3:E1:17:D7:B0:0B,Apple,2,-72,05:26:29,05:26:39,10.02
FE:D7:3C:E3:90:47,Apple,1,-88,05:26:29,05:26:29,0.00
FA:DE:84:A6:26:C8,Apple,2,-68,05:26:29,05:26:33,4.00
54:0F:5A:37:73:FE,Apple,3,-85,05:26:29,05:26:45,15.69
20:4C:03:44:66:F5,ID: 283,2,-64,05:26:29,05:26:34,5.00
F9:C4:CE:39:6A:5F,Apple,1,-72,05:26:29,05:26:29,0.00
76:9B:2F:46:44:88,Apple,1,-86,05:26:30,05:26:30,0.00
6C:FF:0A:77:B3:49,Apple,5,-75,05:26:31,05:26:40,8.81
CC:E8:14:F0:2A:99,Apple,1,-88,05:26:31,05:26:31,0.00
63:51:B6:72:FC:9D,Apple,1,-67,05:26:31,05:26:31,0.00
44:0E:C8:BA:E7:47,ID: 158,5,-73,05:26:31,05:26:44,13.03
5B:63:E4:5D:89:57,Apple,1,-85,05:26:31,05:26:31,0.00
51:A1:33:80:8A:B3,Apple,2,-69,05:26:31,05:26:38,6.61
64:43:B5:19:01:26,Apple,1,-84,05:26:32,05:26:32,0.00
20:4C:03:44:7D:89,ID: 283,2,-76,05:26:32,05:26:42,9.98
EB:70:10:C6:A7:CB,Apple,2,-73,05:26:32,05:26:36,4.02
54:3A:D6:53:C3:33,Samsung,2,-86,05:26:32,05:26:40,7.79
F3:08:B9:2A:84:3A,Apple,1,-77,05:26:33,05:26:33,0.00
6A:1A:E8:39:AF:F7,Apple,1,-66,05:26:33,05:26:33,0.00
61:C5:9D:1B:3B:4A,Apple,6,-83,05:26:33,05:26:42,9.17
5D:F7:83:60:4B:C0,Unknown,1,-75,05:26:33,05:26:33,0.00
EE:A1:23:B8:2E:A8,Apple,1,-85,05:26:34,05:26:34,0.00
5A:86:F3:74:B4:7C,Apple,1,-92,05:26:34,05:26:34,0.00
76:2F:02:0A:34:8D,Apple,1,-86,05:26:34,05:26:34,0.00
FC:7D:57:E7:BB:BD,Apple,1,-71,05:26:34,05:26:34,0.00
71:D6:E3:B5:2B:48,Apple,1,-82,05:26:34,05:26:34,0.00
16:4B:23:C7:27:85,Microsoft,3,-85,05:26:34,05:26:44,9.71
D1:E9:BA:AB:7E:30,Apple,3,-77,05:26:34,05:26:44,10.02
20:4C:03:44:7F:F9,ID: 283,2,-65,05:26:34,05:26:39,4.99
CF:76:8F:82:A7:48,Apple,1,-66,05:26:34,05:26:34,0.00
4B:F6:86:E9:96:BB,Apple,1,-87,05:26:34,05:26:34,0.00
76:EF:13:14:5A:EA,Apple,1,-81,05:26:34,05:26:34,0.00
0B:E4:24:23:0C:C3,Microsoft,1,-72,05:26:34,05:26:34,0.00
5E:0A:52:68:04:6B,Apple,1,-62,05:26:35,05:26:35,0.00
CD:F5:AD:9A:37:3B,Apple,1,-78,05:26:35,05:26:35,0.00
ED:30:57:6B:7F:77,Apple,2,-62,05:26:35,05:26:37,2.00
FF:51:1D:7D:10:EB,Apple,2,-78,05:26:35,05:26:37,2.01
75:D3:7C:F2:50:EF,Apple,2,-84,05:26:35,05:26:39,3.91
FC:AA:8C:A8:8C:35,Apple,1,-71,05:26:35,05:26:35,0.00
6C:63:A3:30:EA:94,Apple,2,-85,05:26:36,05:26:44,7.99
5E:66:B1:5B:83:24,Apple,2,-72,05:26:36,05:26:37,1.39
73:0D:13:8F:29:D2,Apple,3,-71,05:26:36,05:26:44,8.00
20:4C:03:44:7C:64,ID: 283,1,-85,05:26:36,05:26:36,0.00
7C:DA:34:39:5D:6B,Apple,1,-89,05:26:36,05:26:36,0.00
52:B9:4B:19:17:8A,Apple,3,-76,05:26:37,05:26:40,3.28
45:33:31:26:26:94,Apple,1,-87,05:26:37,05:26:37,0.00
20:4C:03:44:7D:F0,ID: 283,1,-66,05:26:37,05:26:37,0.00
D0:11:BF:E3:80:25,Apple,1,-67,05:26:37,05:26:37,0.00
4B:C7:C5:F7:1E:16,Apple,1,-85,05:26:38,05:26:38,0.00
20:4C:03:44:7D:5A,ID: 283,2,-59,05:26:38,05:26:43,4.99
EA:26:CB:43:2C:0E,Apple,2,-83,05:26:38,05:26:40,2.00
D0:F8:FF:AD:A6:43,Apple,2,-77,05:26:38,05:26:42,4.01
3E:DE:F1:5F:A6:82,Microsoft,3,-80,05:26:39,05:26:44,5.46
DE:7B:FB:61:BC:B5,Apple,1,-85,05:26:39,05:26:39,0.00
20:4C:03:44:7D:78,ID: 283,1,-85,05:26:40,05:26:40,0.00
75:68:51:8F:0B:A8,Apple,1,-87,05:26:40,05:26:40,0.00
C5:02:9B:C5:F3:40,Apple,2,-79,05:26:40,05:26:44,4.01
20:4C:03:44:80:A4,ID: 283,1,-82,05:26:40,05:26:40,0.00
4C:A4:D8:62:47:AE,Apple,2,-88,05:26:40,05:26:41,0.28
20:4C:03:44:3D:87,ID: 283,1,-84,05:26:41,05:26:41,0.00
C8:D8:2C:BF:46:DD,Apple,1,-71,05:26:41,05:26:41,0.00
59:09:37:4A:A7:2B,Apple,1,-89,05:26:41,05:26:41,0.00
17:6C:83:C1:19:54,Unknown,4,-73,05:26:42,05:26:44,2.29
20:4C:03:44:3A:90,ID: 283,1,-71,05:26:42,05:26:42,0.00
7E:44:BB:20:54:B2,Apple,1,-76,05:26:42,05:26:42,0.00
5B:3E:D7:9D:5B:EF,Apple,2,-84,05:26:42,05:26:44,1.48
1C:B3:C9:1C:CF:8C,Apple,1,-87,05:26:42,05:26:42,0.00
63:F2:E5:73:A9:D2,Apple,1,-91,05:26:42,05:26:42,0.00
C7:EA:C9:A6:F0:31,Apple,7,-83,05:26:43,05:26:45,2.10
DD:99:C0:86:54:7D,Govee_H612F_547D,1,-84,05:26:43,05:26:43,0.00
12:8C:70:76:DA:85,Unknown,2,-78,05:26:43,05:26:44,0.54
5B:40:89:84:97:BA,Apple,1,-92,05:26:43,05:26:43,0.00
20:4C:03:44:40:0F,ID: 283,1,-80,05:26:43,05:26:43,0.00
7B:04:B2:D5:1B:57,Samsung,1,-93,05:26:44,05:26:44,0.00
43:ED:98:96:16:25,Apple,1,-83,05:26:44,05:26:44,0.00
3B:B3:81:69:02:1E,Microsoft,1,-85,05:26:44,05:26:44,0.00
5F:89:4C:6A:F7:C1,Apple,1,-88,05:26:44,05:26:44,0.00
20:4C:03:44:40:3C,ID: 283,1,-76,05:26:45,05:26:45,0.00
