MAC Address,Vendor/Name,Ping Count,Last RSSI,First Seen,Last Seen,Duration Visible (s)
BC:7E:8B:A7:75:2B,Samsung,58,-84,10:09:48,10:10:16,27.85
C1:BF:A4:18:83:BC,N02YN,15,-74,10:09:48,10:10:16,28.37
A8:51:AB:A0:CB:D9,Apple,4,-79,10:09:48,10:10:02,13.81
00:7C:2D:C6:3F:3C,Samsung,29,-84,10:09:48,10:10:15,27.00
CB:E0:F2:88:B1:15,N033T,12,-49,10:09:48,10:10:15,27.08
CD:4D:4C:93:28:DF,S24 C680 LE,33,-89,10:09:48,10:10:15,26.58
41:44:08:83:60:52,Apple,41,-70,10:09:48,10:10:16,27.50
E6:81:93:F6:E8:9B,Apple,6,-88,10:09:49,10:10:09,20.07
E7:A7:6D:5B:77:36,S17 D84C LE,31,-95,10:09:49,10:10:16,26.40
C0:28:8D:FA:34:8B,ID: 3,18,-81,10:09:50,10:10:15,25.07
4F:0A:1D:FB:5E:EE,Apple,6,-79,10:09:50,10:10:13,23.08
46:9C:A6:C4:D2:96,Apple,3,-78,10:09:50,10:10:16,25.40
E9:9C:F4:CC:62:0F,Apple,4,-67,10:09:51,10:10:07,16.05
DD:A6:DC:BC:2B:EA,Apple,3,-83,10:09:51,10:09:57,6.05
FC:82:D6:7B:7D:A6,Unknown,2,-46,10:09:51,10:10:11,20.01
FF:F3:CF:32:F6:D1,Apple,6,-64,10:09:52,10:10:10,18.05
CA:8C:DD:23:C2:16,N0715,7,-61,10:09:52,10:10:13,20.65
DB:C3:14:C6:2A:C9,Apple,6,-84,10:09:52,10:10:14,22.05
F0:67:F8:80:D2:8D,N43VN,7,-88,10:09:54,10:10:13,19.27
50:F1:4A:B8:DB:86,Unknown,2,-95,10:09:55,10:10:00,5.06
E6:F9:91:6C:C9:62,Apple,3,-80,10:09:56,10:10:14,18.04
FA:67:29:BB:13:3F,Apple,1,-90,10:09:56,10:09:56,0.00
C9:00:2F:3E:24:79,Apple,8,-54,10:09:56,10:10:16,19.41
F6:85:35:1D:FA:B8,Apple,5,-68,10:09:57,10:10:15,18.07
D0:FC:1B:C3:28:A5,Apple,2,-65,10:09:59,10:10:01,2.01
B0:E9:FE:58:0B:81,ID: 2409,4,-88,10:10:00,10:10:10,10.03
C4:4F:3A:8F:66:DC,Apple,3,-73,10:10:03,10:10:09,6.01
DE:D6:F6:0F:52:72,Apple,3,-90,10:10:06,10:10:16,10.03
CE:69:35:52:31:29,Apple,1,-85,10:10:06,10:10:06,0.00
DC:44:8D:9A:FF:17,Apple,1,-78,10:10:08,10:10:08,0.00
4F:81:2A:A1:0C:2D,Apple,1,-95,10:10:09,10:10:09,0.00
64:16:66:B5:91:4F,Unknown,1,-94,10:10:14,10:10:14,0.00
