MAC Address,Vendor/Name,Ping Count,Last RSSI,First Seen,Last Seen,Duration Visible (s)
75:F8:03:87:44:D7,Apple,47,-47,10:12:03,10:12:32,29.78
57:BD:D2:79:56:45,Apple,44,-75,10:12:03,10:12:32,29.71
04:E4:B6:52:6A:FB,Samsung,18,-93,10:12:03,10:12:32,28.91
F8:93:1E:F1:3E:E8,Apple,5,-65,10:12:03,10:12:29,26.06
DC:44:8D:9A:FF:17,Apple,8,-72,10:12:03,10:12:31,28.07
74:34:91:58:4B:D0,Apple,58,-76,10:12:03,10:12:33,29.85
46:5B:F0:42:E7:8D,Apple,8,-91,10:12:03,10:12:29,25.83
48:02:80:26:81:87,Apple,61,-61,10:12:03,10:12:32,29.45
7F:E8:90:EE:C9:14,Apple,55,-77,10:12:03,10:12:32,29.58
77:9B:61:95:6B:95,Apple,83,-27,10:12:03,10:12:32,29.59
FA:BD:DB:D9:D8:5D,Andrew’s desk,32,-70,10:12:03,10:12:32,29.46
CA:8C:DD:23:C2:16,N0715,10,-75,10:12:03,10:12:29,25.78
40:50:E4:3A:49:57,Apple,14,-94,10:12:03,10:12:28,25.03
76:D7:DA:53:1B:62,Apple,26,-87,10:12:03,10:12:32,29.28
B4:C2:E0:46:B2:32,Aqara-3001-a0b,58,-83,10:12:03,10:12:32,29.18
A8:51:AB:A0:CB:D9,Apple,23,-88,10:12:03,10:12:32,28.56
4A:50:64:E4:BC:E5,Apple,72,-85,10:12:03,10:12:32,28.98
E9:03:93:AF:87:08,E1EA5637          ,1,-100,10:12:03,10:12:03,0.00
44:90:73:AF:BD:08,Apple,27,-73,10:12:03,10:12:32,28.44
C9:DE:2E:52:37:5F,Apple,9,-62,10:12:03,10:12:31,28.03
C4:4F:3A:8F:66:DC,Apple,7,-76,10:12:03,10:12:29,26.07
E6:81:93:F6:E8:9B,Apple,10,-54,10:12:03,10:12:31,28.07
5F:E9:3C:8C:15:2F,Apple,49,-73,10:12:03,10:12:32,28.50
F0:67:F8:80:D2:8D,N43VN,19,-56,10:12:03,10:12:32,28.25
74:13:37:CF:B5:E2,Apple,33,-90,10:12:03,10:12:33,29.10
4F:81:2A:A1:0C:2D,Apple,21,-74,10:12:04,10:12:32,28.91
7F:58:15:89:EA:4F,Apple,17,-85,10:12:04,10:12:31,27.84
EA:8A:BE:74:C7:D3,Apple,6,-68,10:12:04,10:12:32,28.07
F8:4E:58:A8:DF:D1,Samsung,17,-90,10:12:04,10:12:33,28.87
D3:F7:EB:20:DE:0B,Apple,6,-44,10:12:04,10:12:28,24.10
C1:36:E2:B3:DD:C0,Apple,9,-38,10:12:04,10:12:30,26.06
7D:03:A1:45:06:EC,Apple,4,-78,10:12:04,10:12:29,24.87
70:2B:40:FB:5A:2A,Apple,34,-90,10:12:04,10:12:32,28.33
D1:BF:39:32:7B:81,Apple,9,-75,10:12:04,10:12:32,28.05
FF:F3:CF:32:F6:D1,Apple,8,-71,10:12:04,10:12:32,28.08
C3:38:E4:45:56:02,Apple,3,-90,10:12:04,10:12:16,12.03
FA:67:29:BB:13:3F,Apple,10,-63,10:12:04,10:12:30,26.05
E5:55:A4:93:B9:4F,Apple,2,-85,10:12:05,10:12:21,16.05
DC:58:3D:F7:CF:7B,Apple,6,-70,10:12:05,10:12:29,24.03
D0:FC:1B:C3:28:A5,Apple,3,-90,10:12:05,10:12:21,16.05
C9:00:2F:3E:24:79,Apple,7,-43,10:12:05,10:12:32,26.78
77:39:4F:EE:B0:0F,Apple,16,-85,10:12:06,10:12:32,25.67
DB:C3:14:C6:2A:C9,Apple,2,-93,10:12:07,10:12:19,12.03
E9:9C:F4:CC:62:0F,Apple,4,-72,10:12:07,10:12:23,16.04
C9:82:F7:9D:5B:19,Apple,11,-65,10:12:07,10:12:31,24.04
54:82:30:99:F4:92,Apple,5,-76,10:12:07,10:12:32,24.56
CB:E0:F2:88:B1:15,N033T,7,-85,10:12:07,10:12:28,20.97
F6:85:35:1D:FA:B8,Apple,3,-86,10:12:08,10:12:26,18.03
1C:9C:94:FF:37:5D,Apple,18,-83,10:12:08,10:12:32,24.58
47:5A:6C:E1:21:45,Apple,4,-93,10:12:09,10:12:26,16.18
B0:E9:FE:58:0B:81,ID: 2409,5,-84,10:12:10,10:12:32,22.05
F0:FC:74:06:31:D6,Unknown,2,-91,10:12:11,10:12:27,16.05
FC:82:D6:7B:7D:A6,Unknown,3,-51,10:12:11,10:12:31,20.05
EB:A6:D1:F8:A7:23,Apple,6,-66,10:12:13,10:12:31,18.04
CE:69:35:52:31:29,Apple,1,-94,10:12:13,10:12:13,0.00
50:16:98:54:FA:00,Apple,4,-74,10:12:18,10:12:27,9.34
E6:F9:91:6C:C9:62,Apple,1,-89,10:12:18,10:12:18,0.00
DD:8D:39:5E:44:39,Apple,2,-89,10:12:21,10:12:23,2.00
C1:BF:A4:18:83:BC,N02YN,3,-87,10:12:22,10:12:32,10.33
F4:8A:97:C0:91:89,Apple,1,-92,10:12:27,10:12:27,0.00
BC:7E:8B:A7:75:2B,Samsung,1,-94,10:12:32,10:12:32,0.00
